Name;MP;Area;County;Electorate;CON;LAB;LIB;UKIP;Green;NAT;MIN;OTH;CON chance;LAB chance;LIB chance;Reform chance;Green chance;NAT chance;MIN chance;OTH chance
Exeter;Steve Race;10;Devon Central and East;67840;5425;14477;3547;8837;9423;0;2751;0;0.021;0.714;0.007;0.115;0.142;0;0;0
Exmouth and Exeter East;David George Reed;10;Devon Central and East;79983;11741;9516;10582;11351;5602;0;3142;0;0.338;0.144;0.235;0.267;0.016;0;0;0
Fareham and Waterlooville;Suella Braverman;12;Portsmouth;77691;24067;4608;3928;16474;2557;0;2884;0;0.706;0.02;0.023;0.249;0.001;0;0;0
Farnham and Bordon;Gregory Stafford;12;Surrey West and Aldershot;75918;16840;7291;11998;12320;4698;0;2765;0;0.622;0.021;0.191;0.164;0.001;0;0;0
Faversham and Mid Kent;Unknown (Reform gain from CON);12;Medway and Maidstone;74301;11627;9675;4604;13393;5631;0;3926;0;0.367;0.158;0.012;0.449;0.012;0;0.001;0
Feltham and Heston;Seema Malhotra;11;South West London;76983;6032;11987;2099;8112;6626;0;4520;0;0.065;0.667;0.001;0.148;0.113;0;0.005;0
Filton and Bradley Stoke;Claire Hazelgrove;10;Avon North;77584;11578;15722;4977;12667;6101;0;3050;0;0.171;0.562;0.008;0.248;0.01;0;0;0
Finchley and Golders Green;Sarah Sackman;11;Brent Harrow Barnet;77500;13635;14608;3479;8485;8638;0;2687;0;0.354;0.517;0.002;0.068;0.058;0;0;0
Folkestone and Hythe;Unknown (Reform gain from LAB);12;Kent South;70056;4513;15586;1289;19681;1955;0;3567;0;0.036;0.268;0;0.696;0;0;0;0
Forest of Dean;Unknown (Reform gain from LAB);10;Gloucestershire;72052;12126;12828;3218;16412;3985;0;2927;0;0.192;0.242;0.001;0.565;0;0;0;0
Frome and East Somerset;Anna Sabine;10;Somerset East and Weston;70378;9378;7522;14378;10517;5185;0;2274;0;0.126;0.042;0.664;0.159;0.007;0;0;0
Fylde;Andrew Snowden;4;Lancashire West;77100;15184;13606;2835;13918;3158;0;2997;0;0.504;0.239;0.001;0.253;0.001;0;0;0
Gainsborough;Sir Edward Leigh;8;Lincolnshire North;75836;20719;5324;1697;17124;1824;0;3826;0;0.532;0.048;0;0.42;0;0;0;0
Gateshead Central and Whickham;Mark Ferguson;3;Tyne and Wear South;69823;1798;20375;770;14506;1586;0;4584;0;0.009;0.769;0.001;0.216;0.004;0;0;0
Gedling;Michael Payne;8;Nottinghamshire South;77006;5564;20557;1360;14752;3054;0;4848;0;0.037;0.782;0;0.179;0.002;0;0;0
Gillingham and Rainham;Unknown (Reform gain from LAB);12;Medway and Maidstone;73523;9676;9549;3596;12633;4846;0;3532;0;0.254;0.219;0.006;0.51;0.01;0;0;0
Glastonbury and Somerton;Sarah Joanne Dyke;10;Somerset East and Weston;72982;11751;3647;18283;11063;3224;0;2384;0;0.126;0.001;0.78;0.092;0;0;0;0
Gloucester;Unknown (Reform gain from LAB);10;Gloucestershire;79475;11034;10213;5547;13913;4330;0;3546;0;0.297;0.17;0.02;0.505;0.008;0;0;0
Godalming and Ash;Jeremy Hunt;12;Surrey West and Aldershot;74168;20558;3427;17441;10053;2693;0;2731;0;0.573;0.001;0.349;0.077;0;0;0;0
Goole and Pocklington;David Davis;5;East Yorkshire;78287;20409;8225;1972;16192;2701;0;3493;0;0.568;0.116;0;0.315;0;0;0;0
Gorton and Denton;Andrew Gwynne;4;Manchester East;78125;2038;12431;920;9509;11770;0;1745;0;0;0.463;0;0.162;0.375;0;0;0
Gosport;Caroline Dinenage;12;Portsmouth;73261;21110;4334;2187;15739;2239;0;3162;0;0.689;0.017;0.002;0.29;0.001;0;0;0
Grantham and Bourne;Gareth Davies;8;Lincolnshire South;73280;18324;7426;1337;15730;2626;0;3391;0;0.55;0.087;0;0.362;0;0;0;0
Gravesham;Unknown (Reform gain from LAB);12;Kent West;73088;11576;10486;2780;13669;4438;0;4227;0;0.304;0.206;0.001;0.483;0.004;0;0;0
Great Grimsby and Cleethorpes;Unknown (Reform gain from LAB);5;Lincolnshire North;78875;2543;14728;376;19399;760;0;5373;0;0.012;0.235;0;0.753;0;0;0;0
Great Yarmouth;Unknown (MIN gain from Reform);9;Norfolk North;73317;7893;8991;3113;6942;2468;0;14433;0;0.096;0.135;0.002;0.052;0;0;0.715;0
Greenwich and Woolwich;Matthew Pennycook;11;South East London;73573;4452;16210;3247;5513;13735;0;2822;0;0.002;0.653;0.001;0.005;0.339;0;0;0
Guildford;Zöe Franklin;12;Surrey West and Aldershot;70734;15391;903;26516;3969;1630;0;1944;0;0.079;0;0.908;0.011;0.001;0;0;0
Hackney North and Stoke Newington;Diane Abbott;11;Hackney and Tower Hamlets;77797;3686;16500;2622;4631;16442;0;1719;0;0;0.511;0;0.001;0.487;0;0;0
Hackney South and Shoreditch;Unknown (Green gain from LAB);11;Hackney and Tower Hamlets;78262;2728;16373;2540;3897;18167;0;1997;0;0;0.402;0;0.001;0.596;0;0;0
Halesowen;Unknown (Reform gain from LAB);7;Black Country;68549;8949;8638;3482;12906;3714;0;3118;0;0.176;0.185;0.003;0.633;0.002;0;0;0
Halifax;Kate Alexandra Dearden;5;Huddersfield and Halifax;77516;2330;19139;424;15482;1787;0;4243;0;0.037;0.615;0;0.334;0.014;0;0;0
Hamble Valley;Paul Holmes;12;Southampton;80537;18887;6753;10193;14696;4143;0;3235;0;0.661;0.014;0.099;0.224;0.001;0;0;0
Hammersmith and Chiswick;Andy Slaughter;11;West London;75860;7641;17511;4297;6467;11544;0;2237;0;0.038;0.776;0.003;0.02;0.162;0;0;0
Hampshire East;Damian Hinds;12;Hampshire;71965;15929;5769;12192;12265;3870;0;2531;0;0.58;0.008;0.231;0.181;0;0;0;0
Hampshire North East;Unknown (CON gain from LIB);12;Hampshire;76975;21009;3928;19923;9103;2543;0;2266;0;0.505;0.006;0.416;0.072;0;0;0;0
Hampshire North West;Kit Malthouse;12;Hampshire;78629;20283;7666;5403;14338;4208;0;2916;0;0.695;0.055;0.021;0.223;0.005;0;0;0
Hampstead and Highgate;Tulip Siddiq;11;Central London;80029;7637;17630;5520;6668;13187;0;2371;0;0.025;0.721;0.005;0.013;0.236;0;0;0
Harborough, Oadby and Wigston;Neil O'Brien;8;Leicestershire East and Rutland;77407;16017;11399;3508;12040;5350;0;3273;0;0.615;0.18;0.001;0.202;0.002;0;0;0
Harlow;Unknown (Reform gain from LAB);9;Essex South West;74683;12347;10359;2946;15035;4113;0;3820;0;0.342;0.13;0;0.527;0.001;0;0;0
Harpenden and Berkhamsted;Victoria Collins;9;Hertfordshire West;72242;17082;958;30504;4243;1253;0;1728;0;0.056;0;0.939;0.004;0;0;0;0
Harrogate and Knaresborough;Tom Gordon;5;York;77970;17042;2387;22668;6398;1801;0;2501;0;0.238;0.009;0.696;0.056;0;0;0;0
Harrow East;Bob Blackman;11;Brent Harrow Barnet;76386;22025;9134;2840;7868;5926;0;1638;0;0.963;0.023;0;0.01;0.004;0;0;0
Harrow West;Gareth Thomas;11;Brent Harrow Barnet;79902;9634;12624;3009;6279;9110;0;3054;0;0.223;0.536;0.002;0.046;0.192;0;0;0
Hartlepool;Unknown (Reform gain from LAB);3;County Durham;71437;2312;15573;332;16754;717;0;4929;0;0.008;0.43;0;0.559;0;0;0.001;0
Harwich and North Essex;Bernard Jenkin;9;Essex North;76579;15998;8565;4128;13673;4598;0;3699;0;0.544;0.116;0.006;0.328;0.005;0;0;0
Hastings and Rye;Helena Dollimore;12;Sussex East;75939;2931;21704;864;18866;1622;0;3135;0;0.024;0.618;0;0.356;0.001;0;0;0
Havant;Unknown (Reform gain from CON);12;Portsmouth;72346;9801;9049;3887;12759;4901;0;4178;0;0.28;0.175;0.01;0.518;0.016;0;0.001;0
Hayes and Harlington;John McDonnell;11;Southall;74405;6029;12395;1998;7181;6885;0;3968;0;0.051;0.761;0.001;0.091;0.094;0;0.002;0
Hazel Grove;Lisa Smart;4;Manchester East;72843;8453;10052;11994;10029;3637;0;3643;0;0.106;0.267;0.403;0.22;0.003;0;0;0
Hemel Hempstead;Unknown (Reform gain from LAB);9;Hertfordshire West;71038;10682;10125;5666;12627;4323;0;2999;0;0.269;0.255;0.012;0.46;0.004;0;0;0
Hendon;Unknown (CON gain from LAB);11;Brent Harrow Barnet;74865;12764;10670;2537;8942;6964;0;2819;0;0.534;0.284;0.001;0.122;0.058;0;0;0
Henley and Thame;Freddie Van Mierlo;12;Oxfordshire;73749;17066;2966;23763;7332;2063;0;2373;0;0.185;0.002;0.773;0.04;0;0;0;0
Hereford and South Herefordshire;Jesse Norman;7;English Marches;72203;14789;7901;4744;14402;3578;0;3415;0;0.446;0.103;0.006;0.443;0.001;0;0;0
Herefordshire North;Unknown (CON gain from Green);7;English Marches;72797;20030;4100;2400;15213;6281;0;3222;0;0.549;0.025;0.002;0.369;0.054;0;0;0
Herne Bay and Sandwich;Roger Gale;12;Kent East;77841;21922;5456;1859;17042;3092;0;3132;0;0.559;0.051;0.001;0.387;0.001;0;0;0
Hertford and Stortford;Josh Dean;9;Hertfordshire East;78915;12036;14934;5118;14136;5765;0;3039;0;0.169;0.481;0.004;0.341;0.004;0;0;0
Hertfordshire North East;Unknown (Reform gain from LAB);9;Hertfordshire East;77090;13611;13260;5448;14435;5110;0;3844;0;0.339;0.281;0.008;0.37;0.001;0;0;0
Hertfordshire South West;Gagan Mohindra;9;Hertfordshire West;71353;14616;7843;9825;10684;4721;0;2976;0;0.627;0.056;0.142;0.167;0.007;0;0;0
Hertsmere;Oliver Dowden;9;Hertfordshire West;73518;16766;9053;4105;11491;5808;0;3010;0;0.796;0.064;0.003;0.13;0.007;0;0;0
Hexham;Joe Morris;3;Northumberland;76431;16301;18429;2415;11604;3359;0;2341;0;0.363;0.549;0;0.086;0.001;0;0;0
Heywood and Middleton North;Elsie Jane Blundell;4;Manchester North East;74786;2148;17789;433;15354;1104;0;4598;0;0.025;0.598;0;0.371;0.003;0;0.001;0
High Peak;Jonathan Brian Pearce;8;Derbyshire North;74385;10420;15924;2339;11104;5153;0;3818;0;0.112;0.709;0;0.175;0.002;0;0;0
Hinckley and Bosworth;Luke Evans;8;Leicestershire West;76431;21392;4056;3114;16398;1915;0;4234;0;0.666;0.018;0.004;0.311;0;0;0;0
Hitchin;Alistair Strathern;9;Hertfordshire East;75080;12140;14237;6053;11599;5842;0;3037;0;0.247;0.521;0.016;0.205;0.009;0;0;0
Holborn and St Pancras;Keir Starmer;11;Central London;71300;2903;13701;2320;4335;13216;0;5004;0;0.002;0.5;0.001;0.006;0.49;0;0.001;0
Honiton and Sidmouth;Richard Foord;10;Devon Central and East;75537;15059;4356;18560;10989;2535;0;2335;0;0.243;0.002;0.654;0.101;0;0;0;0
Hornchurch and Upminster;Unknown (Reform gain from CON);11;Dagenham and Redbridge;75438;14563;7559;2502;15865;3944;0;4854;0;0.367;0.081;0;0.548;0.004;0;0;0
Hornsey and Friern Barnet;Catherine West;11;Enfield and Haringey;69885;4202;20500;4907;4741;13795;0;1910;0;0.001;0.836;0;0.001;0.161;0;0;0
Horsham;John Milne;12;Sussex West;79150;21201;1224;26467;6157;1216;0;2776;0;0.288;0.005;0.658;0.049;0;0;0;0
Houghton and Sunderland South;Bridget Phillipson;3;Tyne and Wear South;78448;1988;19138;493;17183;1249;0;5671;0;0.003;0.612;0;0.384;0.001;0;0;0
Hove and Portslade;Peter Kyle;12;South Coast;74063;5367;20316;3303;8020;12878;0;2859;0;0.011;0.812;0.002;0.024;0.15;0;0;0
Huddersfield;Harpreet Uppal;5;Huddersfield and Halifax;77795;5701;13027;1529;9503;9705;0;3349;0;0.015;0.644;0;0.178;0.163;0;0;0
Hull East;Unknown (Reform gain from LAB);5;East Yorkshire;70650;1377;13758;498;15239;1017;0;5111;0;0.001;0.387;0;0.61;0;0;0;0
Hull North and Cottingham;Diana Johnson;5;East Yorkshire;75280;1912;19405;588;15168;1460;0;4789;0;0.009;0.712;0;0.274;0.004;0;0;0
Hull West and Haltemprice;Unknown (Reform gain from LAB);5;East Yorkshire;73252;2470;17649;566;17820;1083;0;4365;0;0.007;0.498;0;0.495;0;0;0;0
Huntingdon;Benjamin Obese-Jecty;9;Cambridgeshire North;79074;15714;11206;5267;13820;5514;0;3297;0;0.608;0.134;0.004;0.248;0.006;0;0;0
Hyndburn;Unknown (Reform gain from LAB);4;Lancashire East;76126;8048;8840;1668;11038;5158;0;4181;0;0.162;0.293;0;0.53;0.013;0;0.001;0
Ilford North;Wes Streeting;11;Dagenham and Redbridge;77835;7143;12421;2023;7264;7226;0;8715;0;0.102;0.565;0.001;0.097;0.123;0;0.111;0
Ilford South;Jas Athwal;11;Dagenham and Redbridge;80993;4616;12140;1681;5386;11444;0;5972;0;0.02;0.458;0.002;0.035;0.469;0;0.014;0
Ipswich;Jack Simon Abbott;9;Suffolk West and Ipswich;76319;8010;10950;3355;10228;7081;0;4527;0;0.129;0.495;0.007;0.307;0.06;0;0.001;0
Isle of Wight East;Joe Robertson;12;Isle of Wight and the New Forest;55855;14927;3005;1932;11842;2827;0;2156;0;0.57;0.024;0.011;0.389;0.005;0;0;0
Isle of Wight West;Unknown (Reform gain from LAB);12;Isle of Wight and the New Forest;55406;8200;8552;3383;11522;2703;0;2032;0;0.172;0.231;0.004;0.59;0.002;0;0;0
Islington North;Jeremy Corbyn;11;Central London;72582;2054;13134;2501;3141;10546;0;15719;0;0;0.301;0;0.001;0.13;0;0.567;0
Islington South and Finsbury;Emily Thornberry;11;Central London;74122;3676;15932;3378;5097;15739;0;2604;0;0.002;0.502;0;0.004;0.491;0;0;0
Jarrow and Gateshead East;Kate Osborne;3;Tyne and Wear South;70272;1418;18859;394;14309;1287;0;4918;0;0;0.754;0;0.245;0;0;0;0
Keighley and Ilkley;Unknown (LAB gain from CON);5;Bradford;74367;12837;13055;1502;9884;5122;0;3078;0;0.408;0.42;0;0.163;0.009;0;0;0
Kenilworth and Southam;Jeremy Wright;7;Warwickshire;74923;17110;10140;8666;13272;4832;0;2576;0;0.664;0.102;0.032;0.198;0.003;0;0;0
Kensington and Bayswater;Unknown (CON gain from LAB);11;West London;77306;13375;13156;4184;7929;6740;0;2332;0;0.459;0.435;0.004;0.057;0.045;0;0;0
Kettering;Unknown (Reform gain from LAB);8;Northamptonshire;79390;10233;14464;2041;15293;5494;0;3022;0;0.126;0.42;0;0.447;0.006;0;0;0
Kingston and Surbiton;Ed Davey;11;South West London;77340;9384;7414;20687;7915;6928;0;2362;0;0.034;0.018;0.915;0.018;0.015;0;0;0
Kingswinford and South Staffordshire;Mike Wood;7;Staffordshire South;71662;22237;4759;1700;16841;2063;0;2564;0;0.699;0.014;0;0.287;0;0;0;0
Knowsley;Anneliese Midgley;4;Merseyside East and Warrington;72087;1031;22651;378;10905;1395;0;4153;0;0;0.962;0;0.036;0.001;0;0;0
Lancashire West;Ashley Dalton;4;Lancashire South;74083;2824;22180;571;17023;1194;0;4297;0;0.009;0.776;0;0.214;0;0;0;0
Lancaster and Wyre;Cat Smith;4;Lancashire West;74760;2978;22953;466;17738;1551;0;2928;0;0.01;0.775;0;0.215;0;0;0;0
Leeds Central and Headingley;Unknown (Green gain from LAB);5;Leeds;70554;2802;12718;1567;4331;14523;0;2690;0;0.001;0.383;0;0.003;0.613;0;0;0
Leeds East;Richard Burgon;5;Leeds;76207;1973;20230;340;13424;1830;0;4230;0;0.013;0.813;0;0.164;0.01;0;0;0
Leeds North East;Fabian Hamilton;5;Leeds;70178;6256;19283;1881;6360;10099;0;2417;0;0.014;0.898;0;0.014;0.073;0;0;0
Leeds North West;Katie White;5;Leeds;71592;9378;18939;3933;10814;4571;0;3450;0;0.051;0.848;0;0.099;0.001;0;0;0
Leeds South;Hilary Benn;5;Leeds;75953;4039;14161;1277;6362;8534;0;3023;0;0.012;0.814;0;0.047;0.126;0;0;0
Leeds South West and Morley;Mark Sewards;5;Leeds;71854;2687;18634;413;17090;1013;0;4332;0;0.009;0.608;0;0.383;0;0;0;0
Leeds West and Pudsey;Rachel Reeves;5;Leeds;70069;3767;18893;898;11678;3696;0;3336;0;0.02;0.846;0;0.121;0.013;0;0;0
Leicester East;Shivani Raja;8;Leicestershire East and Rutland;76560;11960;10214;2867;6088;6991;0;3052;0;0.627;0.195;0.005;0.061;0.101;0;0;0.01
Leicester South;Unknown (LAB gain from MIN);8;Leicestershire East and Rutland;70867;3106;11738;1255;3893;9060;0;7355;0;0.025;0.519;0;0.028;0.329;0;0.098;0.001
Leicester West;Liz Kendall;8;Leicestershire East and Rutland;74102;3826;14732;1048;10964;3370;0;4229;0;0.05;0.695;0;0.227;0.025;0;0.001;0
Leicestershire Mid;Peter Bedford;8;Leicestershire West;75933;15363;11139;2342;12613;5322;0;3534;0;0.591;0.174;0;0.231;0.004;0;0;0
Leicestershire North West;Unknown (Reform gain from LAB);8;Leicestershire West;77757;12864;13370;1976;15452;3860;0;4928;0;0.26;0.267;0;0.471;0.001;0;0;0
Leicestershire South;Alberto Costa;8;Leicestershire West;78543;22997;5737;2419;15982;2733;0;3535;0;0.674;0.064;0;0.26;0.001;0;0;0
Leigh and Atherton;Jo Platt;4;Manchester North West;79761;2069;20350;387;16937;1337;0;6037;0;0.003;0.69;0;0.306;0;0;0;0
Lewes;James MacCleary;12;Sussex East;76166;11120;5174;21167;9996;3927;0;2007;0;0.054;0.002;0.91;0.033;0.001;0;0;0
Lewisham East;Janet Daby;11;South East London;73376;3899;15660;2701;5922;11782;0;2918;0;0.003;0.74;0;0.011;0.246;0;0;0
Lewisham North;Unknown (Green gain from LAB);11;South East London;74204;2938;16833;3013;3923;17448;0;2098;0;0;0.47;0;0.001;0.529;0;0;0
Lewisham West and East Dulwich;Ellie Reeves;11;South East London;70099;3378;18563;3258;4177;16197;0;2126;0;0;0.668;0;0;0.331;0;0;0
Leyton and Wanstead;Calvin Bailey;11;Lea Valley;73366;4111;16223;2680;5780;13372;0;2523;0;0.009;0.568;0;0.02;0.401;0;0;0
Lichfield;Unknown (Reform gain from LAB);7;Staffordshire South;76118;14348;12147;4343;16468;3350;0;3647;0;0.373;0.157;0.001;0.467;0.001;0;0;0
Lincoln;Hamish Falconer;8;Lincolnshire North;72313;2908;19264;591;16903;1316;0;4553;0;0.051;0.606;0;0.339;0.002;0;0;0
Liverpool Garston;Maria Eagle;4;Merseyside East and Warrington;69282;1676;25430;686;12517;1339;0;3245;0;0.005;0.951;0;0.042;0.002;0;0;0
Liverpool Riverside;Kim Johnson;4;Merseyside West and Liverpool;71380;2201;14372;1368;5139;10285;0;3357;0;0;0.788;0;0.011;0.201;0;0;0
Liverpool Walton;Dan Carden;4;Merseyside West and Liverpool;69317;1861;20659;932;8521;3783;0;4270;0;0;0.983;0;0.015;0.001;0;0;0
Liverpool Wavertree;Paula Barker;4;Merseyside West and Liverpool;70581;3310;18855;2244;6844;9125;0;2768;0;0.001;0.938;0;0.015;0.044;0;0;0
Liverpool West Derby;Ian Byrne;4;Merseyside West and Liverpool;69934;2158;21219;1096;8607;4084;0;3948;0;0;0.983;0;0.014;0.002;0;0;0
Loughborough;Jeevun Sandher;8;Leicestershire West;68996;9490;11925;2391;9379;5720;0;3579;0;0.195;0.557;0.001;0.226;0.02;0;0;0
Louth and Horncastle;Victoria Atkins;8;Lincolnshire South;76882;19698;4978;1000;18510;1885;0;3845;0;0.475;0.034;0;0.491;0;0;0;0
Lowestoft;Unknown (Reform gain from LAB);9;Suffolk East;74332;9313;9404;3002;14957;4197;0;3501;0;0.14;0.153;0;0.704;0.001;0;0;0
Luton North;Sarah Owen;9;Bedfordshire;74866;4049;16340;1494;11433;4116;0;3047;0;0.104;0.529;0.009;0.257;0.085;0;0;0.015
Luton South and South Bedfordshire;Rachel Hopkins;9;Bedfordshire;76970;3415;17228;1307;12934;3482;0;3569;0;0.112;0.452;0.011;0.304;0.109;0;0;0.011
Macclesfield;Tim Roca;4;Cheshire;76416;12561;18044;2936;11628;4532;0;3138;0;0.151;0.718;0;0.13;0.001;0;0;0
Maidenhead;Joshua Peter Reynolds;12;Buckinghamshire South;75687;19581;1333;24342;4179;1430;0;1904;0;0.297;0.003;0.688;0.011;0;0;0;0
Maidstone and Malling;Helen Grant;12;Medway and Maidstone;76449;16393;6132;5151;13575;4484;0;3300;0;0.456;0.081;0.052;0.398;0.013;0;0;0
Makerfield;Josh Simons;4;Lancashire South;76845;1027;22564;253;16852;665;0;4587;0;0;0.813;0;0.187;0;0;0;0
Maldon;John Whittingdale;9;Essex South East;78281;23014;4193;2493;19021;2287;0;3460;0;0.653;0.007;0;0.34;0;0;0;0
Manchester Central;Lucy Powell;4;Manchester Central and Trafford;85049;3592;15461;1866;7324;12210;0;3992;0;0.002;0.669;0;0.045;0.283;0;0;0
Manchester Rusholme;Unknown (Green gain from LAB);4;Manchester Central and Trafford;72604;1999;11012;733;3292;13794;0;2127;0;0;0.238;0;0.001;0.761;0;0;0
Manchester Withington;Jeff Smith;4;Manchester Central and Trafford;70549;2986;17945;2705;3891;14624;0;2303;0;0;0.701;0;0.001;0.298;0;0;0
Mansfield;Unknown (Reform gain from LAB);8;Nottinghamshire North;73817;8296;10686;1467;12959;3413;0;5254;0;0.114;0.325;0;0.558;0;0;0.003;0
Melksham and Devizes;Brian Mathew;10;Wiltshire South;71999;18512;2206;21805;7661;1678;0;2322;0;0.322;0.001;0.61;0.067;0;0;0;0
Melton and Syston;Edward Argar;8;Leicestershire East and Rutland;74316;16078;8799;1655;14303;3832;0;3345;0;0.489;0.129;0;0.38;0.001;0;0;0
Meriden and Solihull East;Saqib Bhatti;7;Coventry and Meriden;73659;22066;4726;2052;14414;2863;0;2573;0;0.742;0.043;0.001;0.213;0.001;0;0;0
Middlesbrough and Thornaby East;Andy McDonald;3;Teesside;75123;1921;17144;305;13649;1391;0;4546;0;0.015;0.659;0;0.317;0.007;0;0.001;0
Middlesbrough South and East Cleveland;Unknown (CON gain from LAB);3;Teesside;70328;12729;12268;1677;12104;2347;0;3022;0;0.406;0.307;0;0.287;0;0;0;0
Milton Keynes Central;Emily Darlington;12;Buckinghamshire North;81078;10573;12063;5755;10496;7033;0;3928;0;0.229;0.465;0.024;0.238;0.043;0;0;0
Milton Keynes North;Chris Curtis;12;Buckinghamshire North;70709;10507;10990;4471;10208;5768;0;3197;0;0.298;0.406;0.012;0.261;0.022;0;0;0
Mitcham and Morden;Siobhain McDonagh;11;Wimbledon and Sutton;77272;5522;16805;3352;7417;10792;0;3220;0;0.012;0.799;0.002;0.031;0.156;0;0;0
Morecambe and Lunesdale;Unknown (Reform gain from LAB);4;Lancashire West;76424;8778;15467;3048;15794;2550;0;3888;0;0.112;0.468;0;0.419;0;0;0;0
New Forest East;Julian Lewis;12;Isle of Wight and the New Forest;70618;21510;4000;2990;15625;2362;0;2785;0;0.713;0.012;0.009;0.265;0;0;0;0
New Forest West;Desmond Swayne;12;Isle of Wight and the New Forest;68644;22200;4562;3426;14940;2322;0;2220;0;0.695;0.038;0.023;0.242;0.001;0;0;0
Newark;Robert Jenrick;8;Nottinghamshire North;80028;17236;13243;2751;15016;3923;0;3410;0;0.574;0.172;0;0.253;0.001;0;0;0
Newbury;Lee Raymond James Dillon;12;Berkshire;71986;18307;1933;20310;7333;1927;0;2556;0;0.379;0.004;0.527;0.089;0;0;0;0
Newcastle upon Tyne Central and West;Chi Onwurah;3;Tyne and Wear North;76969;2133;21163;603;13027;2857;0;4370;0;0.009;0.799;0;0.163;0.027;0;0.001;0.001
Newcastle upon Tyne East and Wallsend;Mary Glindon;3;Tyne and Wear North;76421;3501;18180;1673;11257;6595;0;4584;0;0.005;0.854;0;0.112;0.027;0;0;0
Newcastle upon Tyne North;Catherine McKinnell;3;Tyne and Wear North;75146;6952;19422;3904;10044;7820;0;3642;0;0.02;0.894;0.001;0.064;0.02;0;0;0
Newcastle-under-Lyme;Unknown (Reform gain from LAB);7;Staffordshire North;67839;9521;9647;3567;12883;3991;0;3104;0;0.197;0.236;0.001;0.564;0.001;0;0;0
Newton Abbot;Martin Wrigley;10;Devon Central and East;73885;11335;6131;14249;11994;3461;0;2536;0;0.191;0.016;0.546;0.246;0.001;0;0;0
Newton Aycliffe and Spennymoor;Unknown (Reform gain from LAB);3;County Durham;72224;3075;17304;568;20333;754;0;3402;0;0.024;0.346;0;0.63;0;0;0;0
Norfolk Mid;George Freeman;9;Norfolk South;75238;21492;4994;1964;16375;2706;0;2753;0;0.63;0.035;0;0.333;0.001;0;0;0
Norfolk North;Steffan Aquarone;9;Norfolk North;71438;14782;3762;15128;13139;2169;0;2399;0;0.338;0;0.421;0.24;0;0;0;0
Norfolk North West;James Wild;9;Norfolk North;74415;19474;4317;2426;16288;2315;0;3382;0;0.557;0.024;0.001;0.416;0.001;0;0;0
Norfolk South;Unknown (Reform gain from LAB);9;Norfolk South;74135;12724;11360;6755;13153;5037;0;2717;0;0.358;0.234;0.024;0.379;0.004;0;0;0
Norfolk South West;Unknown (Reform gain from LAB);9;Norfolk South;74724;9764;11186;3402;18738;2692;0;3847;0;0.128;0.102;0.002;0.766;0.001;0;0;0
Normanton and Hemsworth;Jon Trickett;5;Wakefield and Dewsbury;75645;1657;17688;333;15430;1349;0;5865;0;0.001;0.633;0;0.363;0.001;0;0;0
Northampton North;Lucy Rigby;8;Northamptonshire;75575;4509;17445;1144;15632;2331;0;3888;0;0.079;0.542;0;0.374;0.004;0;0;0
Northampton South;Unknown (Reform gain from LAB);8;Northamptonshire;70393;11245;10553;3222;11737;4436;0;2847;0;0.353;0.276;0;0.364;0.007;0;0;0
Northamptonshire South;Sarah Bool;8;Northamptonshire;78233;17587;11751;4043;14286;5015;0;3008;0;0.686;0.113;0.001;0.197;0.002;0;0;0
Northumberland North;Unknown (Reform gain from LAB);3;Northumberland;74132;7540;18874;2313;19237;1534;0;2819;0;0.133;0.431;0;0.436;0;0;0;0
Norwich North;Alice Macdonald;9;Norfolk North;73721;2959;21343;863;18100;1664;0;3500;0;0.034;0.64;0;0.322;0.003;0;0;0
Norwich South;Clive Lewis;9;Norfolk South;76381;5198;17451;3419;9136;11316;0;2652;0;0.007;0.808;0;0.06;0.124;0;0;0
Nottingham East;Nadia Whittome;8;Nottinghamshire South;69395;3435;14922;1329;5483;9959;0;2991;0;0.005;0.784;0;0.019;0.19;0;0;0
Nottingham North and Kimberley;Alex Norris;8;Nottinghamshire South;73768;3735;14900;818;10653;4260;0;4444;0;0.02;0.755;0;0.195;0.029;0;0.001;0
Nottingham South;Lilian Greenwood;8;Nottinghamshire South;64255;4522;12437;1396;7298;7019;0;3347;0;0.023;0.785;0;0.107;0.085;0;0;0
Nuneaton;Unknown (Reform gain from LAB);7;Warwickshire;71662;8743;9683;2787;12584;5002;0;4061;0;0.156;0.28;0;0.552;0.01;0;0;0
Old Bexley and Sidcup;Louie French;11;Bexley and Bromley;72290;23460;5078;1685;15335;2874;0;2509;0;0.777;0.033;0;0.188;0.002;0;0;0
Oldham East and Saddleworth;Debbie Abrahams;4;Manchester North East;72760;2496;18205;595;16705;1143;0;3760;0;0.04;0.513;0;0.44;0.006;0;0;0
Oldham West, Chadderton and Royton;Jim McMahon;4;Manchester North East;73178;1505;18357;288;12639;1562;0;3940;0;0.026;0.653;0;0.268;0.043;0;0.001;0.008
Orpington;Gareth Bacon;11;Bexley and Bromley;71203;20581;6476;3612;12963;3835;0;2370;0;0.821;0.051;0.002;0.122;0.003;0;0;0
Ossett and Denby Dale;Unknown (Reform gain from LAB);5;Wakefield and Dewsbury;72312;8269;13568;1792;13653;3378;0;4071;0;0.144;0.449;0;0.404;0.002;0;0;0
Oxford East;Anneliese Dodds;12;Oxfordshire;71845;4850;17467;3271;6062;10147;0;1954;0;0.031;0.785;0.007;0.024;0.151;0;0;0
